synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination,nearest_marta_station,distance_to_marta_miles,marta_access_tier,marta_inbound_days_supported,marta_outbound_days_supported,marta_round_trip_days_supported,marta_schedule_support_percent,marta_schedule_status,final_mile_validation_required,marta_candidate
SYN-01722,30277,"Coweta County, GA",1005,8.028,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,12:15,20:15,false,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01723,30277,"Coweta County, GA",1005,2.015,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,wed|thu|fri|sat,10,09:15,19:15,false,Rental Car Center,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-01724,30277,"Coweta County, GA",1005,1.024,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,07:45,15:45,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01725,30277,"Coweta County, GA",1005,0.934,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,thu|fri,4,04:15,08:15,false,South Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,0,2,0,0.0,none,true,false
SYN-01726,30277,"Coweta County, GA",1005,5.932,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,17:00,01:00,true,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01727,30277,"Coweta County, GA",1005,1.641,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01728,30277,"Coweta County, GA",1005,1.632,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:45,00:45,true,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01729,30277,"Coweta County, GA",1005,5.242,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:30,16:30,false,South Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01730,30277,"Coweta County, GA",1005,7.786,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,thu|wed,6,09:15,15:15,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,2,2,2,100.0,full,true,false
SYN-01731,30277,"Coweta County, GA",1005,4.587,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:15,00:15,true,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01732,30277,"Coweta County, GA",1005,8.841,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,thu|sun|tue|sat,5,08:30,13:30,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01733,30277,"Coweta County, GA",1005,7.040,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,10:30,18:30,false,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01734,30277,"Coweta County, GA",1005,1.254,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:45,03:45,true,Rental Car Center,AIRPORT STATION,21.74,outside_rail_catchment,5,4,4,80.0,partial,false,false
SYN-01735,30277,"Coweta County, GA",1005,5.682,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:00,21:00,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01736,30277,"Coweta County, GA",1005,6.347,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,04:00,12:00,false,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-01737,30277,"Coweta County, GA",1005,6.747,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,22:15,06:15,true,South Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01738,30277,"Coweta County, GA",1005,7.307,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,06:45,14:45,false,Rental Car Center,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01739,30277,"Coweta County, GA",1005,0.606,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,mon|tue|wed|thu,10,10:45,20:45,false,Delta G.O.,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01740,30277,"Coweta County, GA",1005,7.235,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:00,13:00,false,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-01741,30277,"Coweta County, GA",1005,6.461,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:30,01:30,true,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,0,0,0.0,none,true,false
SYN-01742,30277,"Coweta County, GA",1005,6.243,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,14:30,22:30,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01743,30277,"Coweta County, GA",1005,5.792,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,thu|wed|mon,6,05:15,11:15,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,3,3,3,100.0,full,true,false
SYN-01744,30277,"Coweta County, GA",1005,2.857,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,10:30,18:30,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01745,30277,"Coweta County, GA",1005,9.382,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,10:00,18:00,false,Delta G.O.,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01746,30277,"Coweta County, GA",1005,1.369,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,11:30,21:30,false,Delta G.O.,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01747,30277,"Coweta County, GA",1005,4.570,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,20:00,04:00,true,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,4,4,80.0,partial,false,false
SYN-01748,30277,"Coweta County, GA",1005,7.260,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,14:00,22:00,false,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01749,30277,"Coweta County, GA",1005,1.133,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:45,11:45,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,false,false
SYN-01750,30277,"Coweta County, GA",1005,7.700,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:15,20:15,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01751,30277,"Coweta County, GA",1005,4.372,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:00,21:00,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01752,30277,"Coweta County, GA",1005,3.619,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,10:00,18:00,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01753,30277,"Coweta County, GA",1005,0.486,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,thu|fri|sat|sun,10,12:15,22:15,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-01754,30277,"Coweta County, GA",1005,6.131,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:15,02:15,true,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,0,0,0.0,none,false,false
SYN-01755,30277,"Coweta County, GA",1005,1.785,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:00,15:00,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01756,30277,"Coweta County, GA",1005,4.397,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:15,23:15,false,Delta G.O.,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01757,30277,"Coweta County, GA",1005,0.940,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:00,13:00,false,Delta G.O.,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-01758,30277,"Coweta County, GA",1005,1.764,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:00,12:00,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-01759,30277,"Coweta County, GA",1005,1.639,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,thu|fri|sat|sun,10,03:45,13:45,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,0,4,0,0.0,none,true,false
SYN-01760,30277,"Coweta County, GA",1005,9.287,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:45,11:45,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-01761,30277,"Coweta County, GA",1005,9.814,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,10:00,18:00,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01762,30277,"Coweta County, GA",1005,5.127,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,16:30,00:30,true,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01763,30277,"Coweta County, GA",1005,1.267,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:30,03:30,true,South Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,4,4,80.0,partial,true,false
SYN-01764,30277,"Coweta County, GA",1005,4.527,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,fri|sat|sun|mon,10,04:45,14:45,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,0,4,0,0.0,none,true,false
SYN-01765,30277,"Coweta County, GA",1005,9.739,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,mon|tue|wed|thu,10,21:45,07:45,true,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01766,30277,"Coweta County, GA",1005,5.117,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,South Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-01767,30277,"Coweta County, GA",1005,0.328,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:45,16:45,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01768,30277,"Coweta County, GA",1005,1.718,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,21:45,05:45,true,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01769,30277,"Coweta County, GA",1005,7.502,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:15,15:15,false,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01770,30277,"Coweta County, GA",1005,8.065,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:45,13:45,false,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01771,30277,"Coweta County, GA",1005,6.313,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:00,17:00,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01772,30277,"Coweta County, GA",1005,8.663,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:00,12:00,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-01773,30277,"Coweta County, GA",1005,0.232,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:15,21:15,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01774,30277,"Coweta County, GA",1005,9.407,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,06:45,14:45,false,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01775,30277,"Coweta County, GA",1005,6.387,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:45,21:45,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01776,30277,"Coweta County, GA",1005,4.949,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,12:30,20:30,false,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01777,30277,"Coweta County, GA",1005,1.422,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,fri|sat|sun|mon,10,11:15,21:15,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01778,30277,"Coweta County, GA",1005,4.820,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,15:30,23:30,false,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01779,30277,"Coweta County, GA",1005,3.044,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:45,11:45,false,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-01780,30277,"Coweta County, GA",1005,4.251,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:00,20:00,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01781,30277,"Coweta County, GA",1005,5.521,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,wed|thu|fri|sat,10,16:30,02:30,true,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,4,0,0,0.0,none,true,false
SYN-01782,30277,"Coweta County, GA",1005,6.418,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,13:15,21:15,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01783,30277,"Coweta County, GA",1005,2.635,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,mon|tue|wed|thu,10,16:30,02:30,true,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,4,0,0,0.0,none,true,false
SYN-01784,30277,"Coweta County, GA",1005,8.979,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01785,30277,"Coweta County, GA",1005,6.944,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,wed|sun|thu,5,05:30,10:30,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,2,3,2,66.7,partial,false,false
SYN-01786,30277,"Coweta County, GA",1005,6.882,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,sat|wed,4,14:45,18:45,false,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,2,2,2,100.0,full,true,false
SYN-01787,30277,"Coweta County, GA",1005,9.561,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:15,01:15,true,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01788,30277,"Coweta County, GA",1005,9.035,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,mon|tue|wed|thu,10,11:15,21:15,false,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01789,30277,"Coweta County, GA",1005,9.196,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:30,16:30,false,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01790,30277,"Coweta County, GA",1005,4.702,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,thu|fri|sat|sun,10,11:45,21:45,false,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01791,30277,"Coweta County, GA",1005,1.103,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:45,16:45,false,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01792,30277,"Coweta County, GA",1005,0.708,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:30,11:30,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,0,5,0,0.0,none,false,false
SYN-01793,30277,"Coweta County, GA",1005,7.309,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:15,02:15,true,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,0,0,0.0,none,false,false
SYN-01794,30277,"Coweta County, GA",1005,4.326,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,13:00,21:00,false,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01795,30277,"Coweta County, GA",1005,2.776,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,19:00,03:00,true,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,3,3,60.0,partial,true,false
SYN-01796,30277,"Coweta County, GA",1005,4.032,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:45,17:45,false,International Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01797,30277,"Coweta County, GA",1005,9.517,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:15,14:15,false,South Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,4,5,4,80.0,partial,true,false
SYN-01798,30277,"Coweta County, GA",1005,8.930,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,11:45,19:45,false,Domestic Terminal,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01799,30277,"Coweta County, GA",1005,0.980,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,10:00,20:00,false,North Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01800,30277,"Coweta County, GA",1005,5.338,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,10:30,18:30,false,South Cargo Area,AIRPORT STATION,21.74,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01801,30277,"Coweta County, GA",1005,4.578,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:00,02:00,true,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,5,0,0,0.0,none,true,false
SYN-01802,30277,"Coweta County, GA",1005,8.718,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,mon|tue|wed|thu,10,10:00,20:00,false,Delta TechOps,AIRPORT STATION,21.74,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-01803,30277,"Coweta County, GA",1005,4.886,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:00,14:00,false,Other Airport Area,AIRPORT STATION,21.74,outside_rail_catchment,4,5,4,80.0,partial,true,false
SYN-01804,30135,"Douglas County, GA",954,2.481,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,14:00,22:00,false,Rental Car Center,HAMILTON E HOLMES STATION,16.17,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-01805,30135,"Douglas County, GA",954,4.303,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:00,21:00,false,Other Airport Area,HAMILTON E HOLMES STATION,16.17,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01806,30135,"Douglas County, GA",954,9.586,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,14:30,00:30,true,Domestic Terminal,HAMILTON E HOLMES STATION,16.17,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-01807,30135,"Douglas County, GA",954,9.837,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:15,20:15,false,North Cargo Area,HAMILTON E HOLMES STATION,16.17,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-01808,30135,"Douglas County, GA",954,2.556,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:45,20:45,false,Domestic Terminal,HAMILTON E HOLMES STATION,16.17,outside_rail_catchment,5,5,5,100.0,full,false,false
