synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination
SYN-00720,30331,"Fulton County, GA",1400,2.447,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,fri|sat|sun,5,03:30,08:30,false,International Terminal
SYN-00721,30331,"Fulton County, GA",1400,6.511,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,thu|fri|sat|sun,10,10:00,20:00,false,South Cargo Area
SYN-00722,30331,"Fulton County, GA",1400,4.208,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:00,00:00,true,International Terminal
SYN-00723,30331,"Fulton County, GA",1400,1.839,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,thu|fri|sat|sun,10,07:15,17:15,false,Delta TechOps
SYN-00724,30331,"Fulton County, GA",1400,5.361,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,18:15,02:15,true,Domestic Terminal
SYN-00725,30331,"Fulton County, GA",1400,4.429,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,thu|fri|sat|sun,10,03:45,13:45,false,International Terminal
SYN-00726,30331,"Fulton County, GA",1400,0.413,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:30,14:30,false,Domestic Terminal
SYN-00727,30331,"Fulton County, GA",1400,1.546,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,wed|thu|fri|sat,10,11:15,21:15,false,International Terminal
SYN-00728,30331,"Fulton County, GA",1400,2.239,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:30,16:30,false,South Cargo Area
SYN-00729,30331,"Fulton County, GA",1400,3.995,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,12:45,20:45,false,Other Airport Area
SYN-00730,30331,"Fulton County, GA",1400,6.862,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,tue|wed|thu|fri,10,09:30,19:30,false,International Terminal
SYN-00731,30331,"Fulton County, GA",1400,1.222,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:15,16:15,false,Delta TechOps
SYN-00732,30331,"Fulton County, GA",1400,7.536,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,11:30,19:30,false,Domestic Terminal
SYN-00733,30331,"Fulton County, GA",1400,0.796,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,thu|fri|sat|sun,10,13:45,23:45,false,Domestic Terminal
SYN-00734,30331,"Fulton County, GA",1400,4.844,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:45,06:45,true,Other Airport Area
SYN-00735,30331,"Fulton County, GA",1400,4.539,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:15,17:15,false,International Terminal
SYN-00736,30331,"Fulton County, GA",1400,0.613,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,17:30,01:30,true,Domestic Terminal
SYN-00737,30331,"Fulton County, GA",1400,1.466,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:00,06:00,true,Rental Car Center
SYN-00738,30331,"Fulton County, GA",1400,5.260,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,05:00,13:00,false,South Cargo Area
SYN-00739,30331,"Fulton County, GA",1400,2.845,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,13:45,23:45,false,International Terminal
SYN-00740,30331,"Fulton County, GA",1400,9.584,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,Delta TechOps
SYN-00741,30331,"Fulton County, GA",1400,8.802,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:15,14:15,false,International Terminal
SYN-00742,30331,"Fulton County, GA",1400,3.815,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,15:00,23:00,false,Domestic Terminal
SYN-00743,30331,"Fulton County, GA",1400,5.856,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,14:30,22:30,false,North Cargo Area
SYN-00744,30331,"Fulton County, GA",1400,7.405,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,16:30,00:30,true,Domestic Terminal
SYN-00745,30331,"Fulton County, GA",1400,0.848,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:30,17:30,false,Other Airport Area
SYN-00746,30331,"Fulton County, GA",1400,0.317,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,sun|fri|thu|wed,4,04:30,08:30,false,Domestic Terminal
SYN-00747,30331,"Fulton County, GA",1400,8.715,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,16:30,00:30,true,Domestic Terminal
SYN-00748,30331,"Fulton County, GA",1400,5.778,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,21:45,05:45,true,North Cargo Area
SYN-00749,30331,"Fulton County, GA",1400,2.837,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:15,18:15,false,Rental Car Center
SYN-00750,30331,"Fulton County, GA",1400,6.497,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,fri|tue,6,04:15,10:15,false,Domestic Terminal
SYN-00751,30331,"Fulton County, GA",1400,0.146,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,18:45,02:45,true,Domestic Terminal
SYN-00752,30331,"Fulton County, GA",1400,8.575,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,14:30,22:30,false,Rental Car Center
SYN-00753,30331,"Fulton County, GA",1400,4.840,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,20:30,04:30,true,Other Airport Area
SYN-00754,30331,"Fulton County, GA",1400,2.102,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,13:30,21:30,false,South Cargo Area
SYN-00755,30331,"Fulton County, GA",1400,7.418,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,19:00,03:00,true,South Cargo Area
SYN-00756,30331,"Fulton County, GA",1400,9.115,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,12:00,20:00,false,International Terminal
SYN-00757,30331,"Fulton County, GA",1400,2.415,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,wed|sat,5,04:30,09:30,false,South Cargo Area
SYN-00758,30331,"Fulton County, GA",1400,4.252,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:15,17:15,false,International Terminal
SYN-00759,30263,"Coweta County, GA",1354,7.990,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,10:00,18:00,false,Domestic Terminal
SYN-00760,30263,"Coweta County, GA",1354,6.481,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,11:30,19:30,false,Domestic Terminal
SYN-00761,30263,"Coweta County, GA",1354,1.645,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,10:15,18:15,false,Domestic Terminal
SYN-00762,30263,"Coweta County, GA",1354,7.079,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,11:45,19:45,false,Domestic Terminal
SYN-00763,30263,"Coweta County, GA",1354,7.161,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,04:45,12:45,false,Delta G.O.
SYN-00764,30263,"Coweta County, GA",1354,8.218,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,10:30,20:30,false,Rental Car Center
SYN-00765,30263,"Coweta County, GA",1354,2.728,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:00,17:00,false,Domestic Terminal
SYN-00766,30263,"Coweta County, GA",1354,3.194,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:15,01:15,true,Domestic Terminal
SYN-00767,30263,"Coweta County, GA",1354,1.291,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:00,14:00,false,Other Airport Area
SYN-00768,30263,"Coweta County, GA",1354,7.956,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,20:15,04:15,true,Domestic Terminal
SYN-00769,30263,"Coweta County, GA",1354,6.206,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,overnight,thu|sun|sat,5,21:45,02:45,true,South Cargo Area
SYN-00770,30263,"Coweta County, GA",1354,0.511,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,08:00,16:00,false,Domestic Terminal
SYN-00771,30263,"Coweta County, GA",1354,1.994,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,mon|sat,4,04:15,08:15,false,Delta TechOps
SYN-00772,30263,"Coweta County, GA",1354,0.457,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,06:30,14:30,false,Domestic Terminal
SYN-00773,30263,"Coweta County, GA",1354,1.432,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,18:45,02:45,true,Domestic Terminal
SYN-00774,30263,"Coweta County, GA",1354,0.316,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,14:15,22:15,false,Delta G.O.
SYN-00775,30263,"Coweta County, GA",1354,8.749,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:00,17:00,false,Domestic Terminal
SYN-00776,30263,"Coweta County, GA",1354,3.519,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,06:30,14:30,false,Domestic Terminal
SYN-00777,30263,"Coweta County, GA",1354,5.867,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:30,13:30,false,Domestic Terminal
SYN-00778,30263,"Coweta County, GA",1354,5.795,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:30,14:30,false,Domestic Terminal
SYN-00779,30263,"Coweta County, GA",1354,4.599,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:15,17:15,false,Delta G.O.
SYN-00780,30263,"Coweta County, GA",1354,6.887,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:45,06:45,true,Rental Car Center
SYN-00781,30263,"Coweta County, GA",1354,1.323,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:45,12:45,false,Domestic Terminal
SYN-00782,30263,"Coweta County, GA",1354,6.114,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,10:45,18:45,false,International Terminal
SYN-00783,30263,"Coweta County, GA",1354,6.128,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:00,01:00,true,Domestic Terminal
SYN-00784,30263,"Coweta County, GA",1354,7.270,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,thu|fri|sat|sun,10,06:00,16:00,false,International Terminal
SYN-00785,30263,"Coweta County, GA",1354,9.683,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,04:30,12:30,false,International Terminal
SYN-00786,30263,"Coweta County, GA",1354,3.033,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:45,17:45,false,Domestic Terminal
SYN-00787,30263,"Coweta County, GA",1354,3.805,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,thu|sat|sun,6,14:30,20:30,false,Domestic Terminal
SYN-00788,30263,"Coweta County, GA",1354,0.503,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,16:15,00:15,true,Other Airport Area
SYN-00789,30263,"Coweta County, GA",1354,1.067,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,10:30,18:30,false,Other Airport Area
SYN-00790,30263,"Coweta County, GA",1354,7.128,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,tue|sat,5,12:30,17:30,false,Domestic Terminal
SYN-00791,30263,"Coweta County, GA",1354,4.380,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,21:45,05:45,true,International Terminal
SYN-00792,30263,"Coweta County, GA",1354,1.836,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:00,18:00,false,Other Airport Area
SYN-00793,30263,"Coweta County, GA",1354,4.801,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,09:15,17:15,false,Delta TechOps
SYN-00794,30263,"Coweta County, GA",1354,2.592,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:15,15:15,false,Domestic Terminal
SYN-00795,30263,"Coweta County, GA",1354,6.211,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,mon|sun,5,07:45,12:45,false,Other Airport Area
SYN-00796,30263,"Coweta County, GA",1354,0.138,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,wed|thu|fri|sat,10,21:15,07:15,true,Domestic Terminal
SYN-00797,30263,"Coweta County, GA",1354,3.180,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,03:30,11:30,false,Delta TechOps
SYN-00798,30263,"Coweta County, GA",1354,6.913,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:45,01:45,true,International Terminal
SYN-00799,30263,"Coweta County, GA",1354,7.589,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:30,14:30,false,Domestic Terminal
SYN-00800,30263,"Coweta County, GA",1354,8.051,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,03:30,11:30,false,Domestic Terminal
SYN-00801,30263,"Coweta County, GA",1354,5.010,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,10:30,18:30,false,Domestic Terminal
SYN-00802,30263,"Coweta County, GA",1354,6.964,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,fri|sat|sun|mon,10,03:30,13:30,false,Delta TechOps
SYN-00803,30263,"Coweta County, GA",1354,9.859,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:30,21:30,false,International Terminal
SYN-00804,30263,"Coweta County, GA",1354,6.336,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,08:00,16:00,false,Domestic Terminal
SYN-00805,30263,"Coweta County, GA",1354,2.950,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,Domestic Terminal
SYN-00806,30263,"Coweta County, GA",1354,3.863,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,mon|sat|tue|sun,4,03:30,07:30,false,Other Airport Area
SYN-00807,30263,"Coweta County, GA",1354,5.232,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,05:15,15:15,false,Domestic Terminal
SYN-00808,30263,"Coweta County, GA",1354,8.565,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:30,21:30,false,Domestic Terminal
SYN-00809,30263,"Coweta County, GA",1354,2.484,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:45,15:45,false,Domestic Terminal
SYN-00810,30263,"Coweta County, GA",1354,5.301,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Other Airport Area
SYN-00811,30263,"Coweta County, GA",1354,3.636,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,16:45,00:45,true,Domestic Terminal
SYN-00812,30263,"Coweta County, GA",1354,4.811,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,21:30,05:30,true,Delta TechOps
SYN-00813,30263,"Coweta County, GA",1354,5.913,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,Other Airport Area
SYN-00814,30263,"Coweta County, GA",1354,8.743,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,wed|thu|fri|sat,10,06:15,16:15,false,Domestic Terminal
SYN-00815,30263,"Coweta County, GA",1354,5.999,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,03:45,11:45,false,International Terminal
SYN-00816,30263,"Coweta County, GA",1354,6.476,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,10:45,18:45,false,Delta TechOps
SYN-00817,30263,"Coweta County, GA",1354,6.459,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,04:00,12:00,false,Domestic Terminal
SYN-00818,30263,"Coweta County, GA",1354,0.920,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,20:00,04:00,true,Domestic Terminal
SYN-00819,30263,"Coweta County, GA",1354,1.741,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,sun|tue|sat,5,11:15,16:15,false,Domestic Terminal
SYN-00820,30263,"Coweta County, GA",1354,9.453,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:30,18:30,false,North Cargo Area
SYN-00821,30263,"Coweta County, GA",1354,0.187,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:30,11:30,false,Domestic Terminal
SYN-00822,30263,"Coweta County, GA",1354,6.754,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,fri|tue|sat,6,08:15,14:15,false,Domestic Terminal
SYN-00823,30263,"Coweta County, GA",1354,6.217,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,20:00,04:00,true,Delta TechOps
SYN-00824,30263,"Coweta County, GA",1354,4.341,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:30,17:30,false,Domestic Terminal
SYN-00825,30263,"Coweta County, GA",1354,5.815,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,16:00,00:00,true,Domestic Terminal
SYN-00826,30263,"Coweta County, GA",1354,2.714,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:30,17:30,false,International Terminal
SYN-00827,30263,"Coweta County, GA",1354,7.818,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,08:00,16:00,false,Domestic Terminal
SYN-00828,30263,"Coweta County, GA",1354,6.051,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:45,06:45,true,Other Airport Area
SYN-00829,30263,"Coweta County, GA",1354,7.672,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:00,00:00,true,Domestic Terminal
SYN-00830,30263,"Coweta County, GA",1354,6.415,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,22:00,06:00,true,Delta TechOps
SYN-00831,30263,"Coweta County, GA",1354,9.190,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,20:45,04:45,true,Domestic Terminal
SYN-00832,30263,"Coweta County, GA",1354,6.774,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:30,14:30,false,Domestic Terminal
SYN-00833,30263,"Coweta County, GA",1354,3.053,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:30,21:30,false,Rental Car Center
SYN-00834,30263,"Coweta County, GA",1354,5.685,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:30,16:30,false,Delta TechOps
SYN-00835,30263,"Coweta County, GA",1354,6.971,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:00,21:00,false,South Cargo Area
SYN-00836,30263,"Coweta County, GA",1354,3.889,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:30,16:30,false,Domestic Terminal
SYN-00837,30263,"Coweta County, GA",1354,3.455,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,wed|thu|fri|sat,10,17:00,03:00,true,South Cargo Area
SYN-00838,30263,"Coweta County, GA",1354,9.006,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,08:45,16:45,false,Domestic Terminal
SYN-00839,30263,"Coweta County, GA",1354,3.771,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,07:45,15:45,false,North Cargo Area
SYN-00840,30263,"Coweta County, GA",1354,6.924,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,19:30,03:30,true,Delta G.O.
SYN-00841,30263,"Coweta County, GA",1354,8.591,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:00,14:00,false,North Cargo Area
SYN-00842,30263,"Coweta County, GA",1354,3.260,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,09:00,19:00,false,Domestic Terminal
SYN-00843,30263,"Coweta County, GA",1354,7.758,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:30,17:30,false,Domestic Terminal
SYN-00844,30263,"Coweta County, GA",1354,9.801,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,thu|fri|sat|sun,10,16:00,02:00,true,Domestic Terminal
SYN-00845,30263,"Coweta County, GA",1354,8.362,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,05:30,13:30,false,North Cargo Area
